name,artist,id,added_at,added_by
The Weekend - Funk Wav Remix,"SZA, Calvin Harris, Funk Wav",0P6AWOA4LG1XOctzaVu5tt,2022-04-28T11:52:03Z,21ifzjxggdajdpc4w6iqxslkq
The Look of Love,farfetch'd,0qNZFUSRdjlELqeyxegq6A,2022-11-10T11:18:24Z,21ifzjxggdajdpc4w6iqxslkq
Someone,Jubël,68zNuCEl9UHTbcBltW2uDv,2021-03-29T12:40:45Z,21ifzjxggdajdpc4w6iqxslkq
Let Go,Erlando,782sanPA05AAo5GpoiLkX7,2024-03-29T11:58:48Z,21ifzjxggdajdpc4w6iqxslkq
Coming Over - filous Remix,"James Hersey, filous",0dnPhZsmQTLH4vkLF3mInE,2021-07-01T19:14:36Z,21ifzjxggdajdpc4w6iqxslkq
So Lucky,"Riesling, Zach Alwin",0kyxa3KT4FqFx98AjExRNc,2023-05-04T13:24:35Z,21ifzjxggdajdpc4w6iqxslkq
More Than A Woman,"TWOPILOTS, Yann Muller",3plnciIJ2K6FHD4gxjcHCy,2023-03-23T12:28:05Z,21ifzjxggdajdpc4w6iqxslkq
"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris, Pharrell Williams, Katy Perry, Big Sean",6BaCraQ9xeLYg4Sb9TBT2X,2021-03-29T12:40:45Z,21ifzjxggdajdpc4w6iqxslkq
"If It's Disco, Let's Groove","LA CASA, houselife",6A8D8GT7GJ1ov47TV4XxCB,2023-09-28T11:28:15Z,21ifzjxggdajdpc4w6iqxslkq
Tonight,"PLVTO, houselife",41bqjFDIGpw8XEtQNT1nIh,2023-08-03T11:54:23Z,21ifzjxggdajdpc4w6iqxslkq
Is This Love - Remix,"Bob Marley & The Wailers, LVNDSCAPE, Bolier",1G8yVHxDLlEjDAt02Dfbmi,2021-12-22T16:20:21Z,21ifzjxggdajdpc4w6iqxslkq
Marrakech,"Surfin' Sam, Coppermines, Summer Vibes",1aCB6dnl6CbAD7PHbjFzx1,2023-10-12T12:26:23Z,21ifzjxggdajdpc4w6iqxslkq
Ilesa,Le P,7mbbnRayp0kjm1HMHkhVry,2024-04-11T12:54:20Z,21ifzjxggdajdpc4w6iqxslkq
Lose Somebody,"Kygo, OneRepublic",1sgDyuLooyvEML4oHspNza,2022-03-14T13:57:21Z,21ifzjxggdajdpc4w6iqxslkq
Sensitive,"Nexeri, Methner, She Is Jules",78cQPtw2d185IBI3RTZw2P,2024-04-03T12:00:18Z,21ifzjxggdajdpc4w6iqxslkq
The Dock of the Bay,Yann Muller,5J3WWcN6kG0Q1088ObFhMz,2022-11-24T11:32:24Z,21ifzjxggdajdpc4w6iqxslkq
Divine,"Horbatso, LeXxìv",5eJvBCgab4zjoz8li7aYnO,2024-04-10T08:39:26Z,21ifzjxggdajdpc4w6iqxslkq
Only You,"wills, Medusa",7vaW7uV7Awh6xqQmfj54Sj,2024-04-11T12:53:59Z,21ifzjxggdajdpc4w6iqxslkq
Ready For Your Love,"Thom Merlin, Raphael DeLove",2KNGqTAuFjtHnOwMHM2pSW,2024-04-04T08:20:45Z,21ifzjxggdajdpc4w6iqxslkq
Calcine,"wills, Hanging Valleys",6cjvnMwy7qRZPnw0uL1j0j,2024-04-11T12:53:59Z,21ifzjxggdajdpc4w6iqxslkq
Firestone,"Kygo, Conrad Sewell",1I8tHoNBFTuoJAlh4hfVVE,2021-12-13T13:37:04Z,21ifzjxggdajdpc4w6iqxslkq
Bulletproof,"DT James, Kimbo",0T4V0IurRuY7RSme5bMk84,2024-04-11T12:54:20Z,21ifzjxggdajdpc4w6iqxslkq
Grenade,Daniel Santoro,434Pb296F6UKKBx1bZ1duS,2023-02-17T03:09:51Z,21ifzjxggdajdpc4w6iqxslkq
My Imagination,"Sander W., Thnked, Sönnefelt",4jC6YafCARNLW1hm2irXQG,2024-04-11T12:54:20Z,21ifzjxggdajdpc4w6iqxslkq
Over the Rainbow,"Joel Coopa, Paratone, Chacel",1kcfTElvegVlyxnADTRDZm,2023-01-26T11:29:51Z,21ifzjxggdajdpc4w6iqxslkq
Water Under The Bridge,"Mati Troglia, Loren Aronov",1pfKjzK6cB4IQHhXD7lj90,2024-04-11T12:54:20Z,21ifzjxggdajdpc4w6iqxslkq
Die Young,"Midnight Avenue, FIXL, SANDMO",7KXovhAekvibZPRAV1aT3Y,2022-11-03T14:16:06Z,21ifzjxggdajdpc4w6iqxslkq
Make Me Feel,Final Djs,2Q3wLUupsrxPEJXJ4lLg2R,2024-04-11T12:54:20Z,21ifzjxggdajdpc4w6iqxslkq
No Pain,"Nexeri, WLZN",7JvL76CjjTEWbNpzvdzNnz,2024-04-03T12:00:19Z,21ifzjxggdajdpc4w6iqxslkq
One Call Away,"Kid On The Block, Namté",3s4cYYRI8Prz7nqZRVDv8J,2023-06-05T08:33:46Z,21ifzjxggdajdpc4w6iqxslkq
Angels,"Eneko Artola, Luca, Nina Carr",4KwcBCwtLql3ioOmmY8dwX,2023-07-06T14:12:41Z,21ifzjxggdajdpc4w6iqxslkq
I Will Find,"Vintage Culture, Rooftime",2bbfiUnH4CATlekDS1dxNr,2021-03-29T12:40:45Z,21ifzjxggdajdpc4w6iqxslkq
You Bring Me Up,"Løvento, XYSM",4BoKz5vu9cPFA8hcBBi5HS,2024-04-11T12:54:20Z,21ifzjxggdajdpc4w6iqxslkq
Stole the Show,"Kygo, Parson James",5masKPHeAOVNgxdLebIcK7,2021-12-13T13:37:12Z,21ifzjxggdajdpc4w6iqxslkq
Shivers,"Kid On The Block, Summer Vibes",644TGyyDGcIAHd9gLv9SA5,2023-08-21T14:24:10Z,21ifzjxggdajdpc4w6iqxslkq
Lead To Love,"Olly Wall, Gavriel, outset island",3BX6n5pBsalOUuRfhvNYwI,2024-04-11T12:54:20Z,21ifzjxggdajdpc4w6iqxslkq
Never Let Me Go,"Alok, Zeeba, Bruno Martini",1Sm14ee7LxZN2H9nafPupr,2023-08-17T14:09:12Z,21ifzjxggdajdpc4w6iqxslkq
Dollar For A Dime,"Olly Wall, DT James",11O5rC66Yk7sszOrQ7tB4r,2023-11-02T11:41:13Z,21ifzjxggdajdpc4w6iqxslkq
Magical,FTampa,31wdi9lHh22ggUvQzTIsxj,2024-01-04T15:08:44Z,21ifzjxggdajdpc4w6iqxslkq
