name,artist,id,added_at,added_by
I'm Still Standing,Elton John,1jDJFeK9x3OZboIAHsY9k2,2021-02-11T17:25:01Z,goobz24
Your Song,Elton John,38zsOOcu31XbbYj9BIPUF1,2021-02-11T17:25:11Z,goobz24
Don't Go Breaking My Heart,"Elton John, Kiki Dee",5pKJtX4wBeby9qIfFhyOJj,2021-02-11T17:25:25Z,goobz24
Levon,Elton John,0aJfFLl0grcQS7euiIp0ni,2021-02-11T17:26:57Z,goobz24
Honky Cat,Elton John,1plcM0XlbKdjND7Ufokuzb,2021-02-11T17:27:14Z,goobz24
Daniel,Elton John,1BvJmtaXsqtH438BcDPeBb,2021-02-11T17:27:39Z,goobz24
Bennie And The Jets - Remastered 2014,Elton John,0dBatXn1vVUl0jLgXRClwD,2021-02-11T17:28:36Z,goobz24
Goodbye Yellow Brick Road - Remastered 2014,Elton John,6Rvlwah55rEmg1ufhBz022,2021-02-11T17:28:40Z,goobz24
Saturday Night’s Alright (For Fighting) - Remastered 2014,Elton John,0LHItNoPqjxWcbvQzw9NIv,2021-02-11T17:28:50Z,goobz24
The Bitch Is Back - Remastered 1995,Elton John,40tnCfx2mTtHozyaRDcYC5,2021-02-11T17:29:18Z,goobz24
"Paint It, Black",The Rolling Stones,63T7DJ1AFDD6Bn8VzG6JE8,2021-02-11T17:29:50Z,goobz24
(I Can't Get No) Satisfaction - Mono Version,The Rolling Stones,2PzU4IB8Dr6mxV3lHuaG34,2021-02-11T17:29:54Z,goobz24
Gimme Shelter,The Rolling Stones,6H3kDe7CGoWYBabAeVWGiD,2021-02-11T17:30:04Z,goobz24
Sympathy For The Devil - 50th Anniversary Edition,The Rolling Stones,1Ud6moTC0KyXMq1Oxfien0,2021-02-11T17:30:07Z,goobz24
Under My Thumb,The Rolling Stones,5lmGgOaixbwKHtpTzjJoqx,2021-02-11T17:30:20Z,goobz24
Brown Sugar - Remastered 2009,The Rolling Stones,61UuPxxYUvacEH6SHIK3sU,2021-02-11T17:30:33Z,goobz24
Wild Horses - 2009 Mix,The Rolling Stones,52dm9op3rbfAkc1LGXgipW,2021-02-11T17:30:38Z,goobz24
Purple Haze,Jimi Hendrix,0wJoRiX5K5BxlqZTolB2LD,2021-02-11T17:30:59Z,goobz24
Jack & Diane,John Mellencamp,43btz2xjMKpcmjkuRsvxyg,2021-02-11T17:31:19Z,goobz24
Listen to the Music,The Doobie Brothers,7Ar4G7Ci11gpt6sfH9Cgz5,2021-02-11T17:31:19Z,goobz24
Glory Days,Bruce Springsteen,2Y90nL1ohB4sgYELDs7uNx,2021-02-11T17:31:23Z,goobz24
China Grove,The Doobie Brothers,7cy1bEJV6FCtDaYpsk8aG6,2021-02-11T17:31:43Z,goobz24
Free Fallin',Tom Petty,5tVA6TkbaAH9QMITTQRrNv,2021-02-11T17:32:00Z,goobz24
I Won't Back Down,Tom Petty,7gSQv1OHpkIoAdUiRLdmI6,2021-02-11T17:32:10Z,goobz24
Runnin' Down A Dream,Tom Petty,5yAu4njFSdM47dfsTkQPZ2,2021-02-11T17:32:15Z,goobz24
Refugee,Tom Petty and the Heartbreakers,46fUIkFk2k7DlclqFxaUMq,2021-02-11T17:33:12Z,goobz24
Don't Do Me Like That,Tom Petty and the Heartbreakers,2BgDUp12ytwJmLCab4VXsS,2021-02-11T17:33:27Z,goobz24
Dog Days Are Over,Florence + The Machine,1YLJVmuzeM2YSUkCCaTNUB,2021-02-11T17:34:04Z,goobz24
Sweet Disposition,The Temper Trap,5RoIXwyTCdyUjpMMkk4uPd,2021-02-11T17:34:25Z,goobz24
All These Things That I've Done,The Killers,5vollujufHY0jMZxx77VWr,2021-02-11T17:34:40Z,goobz24
A-Punk,Vampire Weekend,3AydAydLzyyZutA0375XIz,2021-02-11T17:35:03Z,goobz24
Take Me to Church,Hozier,1CS7Sd1u5tWkstBhpssyjP,2021-02-11T17:35:37Z,goobz24
Mr. Brightside,The Killers,003vvx7Niy0yvhvHt4a68B,2021-02-11T17:35:50Z,goobz24
When You Were Young,The Killers,70wYA8oYHoMzhRRkARoMhU,2021-02-11T17:35:54Z,goobz24
Somebody Told Me,The Killers,6PwjJ58I4t7Mae9xfZ9l9v,2021-02-11T17:36:00Z,goobz24
Read My Mind,The Killers,7cX4PJz1old9fyFI8RlfgW,2021-02-11T17:36:04Z,goobz24
The Cave,Mumford & Sons,7IxVWmdabNVhfLBV3JD0nJ,2021-02-11T17:36:45Z,goobz24
Little Lion Man,Mumford & Sons,6JnufVNLIO5F5Lk4sEVLeI,2021-02-11T17:37:00Z,goobz24
